,Total,Mismatch,Opex,Coal,Coal Cost,CO2
195,65.43346896947938,0,59.56666666666666,4067.662555243616,162.70650220974466,5.572697700683755
196,2.2997157794452585,0,59.56666666666666,0.0,0.0,0.0
197,2.288576019945542,0,59.56666666666666,0.0,0.0,0.0
198,2.2774902211321075,0,59.56666666666666,0.0,0.0,0.0
199,2.266458121620885,0,59.56666666666666,0.0,0.0,0.0
200,46.58602543581673,0,59.56666666666666,2926.8974740528597,117.0758989621144,4.009849539452418
201,95.74230098296064,0,59.56666666666666,6203.1802043400585,248.12720817360236,8.49835687994588
202,238.1826482801457,0,59.56666666666666,15730.414046466689,629.2165618586675,21.550667243659365
203,347.7660429436663,0,59.56666666666666,23149.052695705148,925.962107828206,31.71420219311606
204,408.60317929104593,0,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
205,375.2351454316349,0,59.56666666666666,25234.615155019805,1009.3846062007922,34.57142276237714
206,218.45433173929328,0,59.56666666666666,14700.795068889605,588.0318027555842,20.14008924437876
207,61.9041637023327,0,59.56666666666666,4079.5805137451584,163.18322054980635,5.5890253038308675
208,2.1695431881559037,0,59.56666666666666,0.0,0.0,0.0
209,2.1590339810806998,0,59.56666666666666,0.0,0.0,0.0
210,2.1485756803133085,0,59.56666666666666,0.0,0.0,0.0
211,2.1381680392649858,0,59.56666666666666,0.0,0.0,0.0
212,44.11322131131752,0,59.56666666666666,2938.385002678703,117.53540010714812,4.025587453669823
213,90.48507376953229,0,59.56666666666666,6214.583530707369,248.58334122829478,8.513979437069096
214,224.86079168579215,0,59.56666666666666,15741.733787768302,629.6693515107321,21.566175289242576
215,328.0811725883644,0,59.56666666666666,23149.052695705148,925.962107828206,31.71420219311606
216,385.47469744438297,0,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
217,354.1498378685036,0,59.56666666666666,25245.687799207353,1009.8275119682942,34.586592284914076
218,206.24153548121342,0,59.56666666666666,14711.786551873656,588.4714620749463,20.15514757606691
219,58.55084608667824,0,59.56666666666666,4090.4914304279596,163.61965721711837,5.603973259686305
220,2.0467388567508524,0,59.56666666666666,0.0,0.0,0.0
221,2.03682451045349,0,59.56666666666666,0.0,0.0,0.0
222,2.0269581889748194,0,59.56666666666666,0.0,0.0,0.0
223,2.0171396596839486,0,59.56666666666666,0.0,0.0,0.0
224,41.758011779521055,0,59.56666666666666,2948.9018598830353,117.95607439532141,4.039995548039759
225,85.50332160398979,0,59.56666666666666,6225.0233005626205,249.00093202250483,8.528281921770791
226,212.27116689915178,0,59.56666666666666,15752.09703531584,630.0838814126336,21.580372938382702
227,309.5859104546101,0.22693565152586473,59.56666666666666,23149.052695705148,925.962107828206,31.71420219311606
228,363.655374947531,0,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
229,334.20655999326436,0,59.56666666666666,25253.51203167834,1010.1404812671336,34.59731148339933
230,194.69923507310037,0,59.56666666666666,14721.849278224305,588.8739711289722,20.1689335111673
231,55.366796808827644,0,59.56666666666666,4100.480398156253,164.0192159262501,5.617658145474066
232,1.9308857139158986,0,59.56666666666666,0.0,0.0,0.0
233,1.9215325570315942,0,59.56666666666666,0.0,0.0,0.0
234,1.9122247065800178,0,59.56666666666666,0.0,0.0,0.0
235,1.9029619430980647,0,59.56666666666666,0.0,0.0,0.0
236,39.51679073576736,0,59.56666666666666,2958.5300653098748,118.341202612395,4.053186189474529
237,80.78446472782049,0,59.56666666666666,6234.580932355308,249.3832372942123,8.541375877326773
238,200.37530343059558,0,59.56666666666666,15761.584610770964,630.4633844308386,21.593370916756225
239,293.04003619000304,3.3478626999999777,59.56666666666666,23149.052695705148,925.962107828206,31.71420219311606
240,343.071108441067,0,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
241,341.40928149988883,0,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
242,339.75550440235673,0,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
243,338.10973815525114,0,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
244,336.47194395423463,0,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
245,334.8420831829369,0,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
246,333.2201174120442,0,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
247,331.60600839839344,0,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
248,329.99971808407025,0,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
249,328.4012085955119,0,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
250,326.8104422426138,0,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
251,325.2273815178416,0,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
252,323.65198909534615,0,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
253,322.1209063617673,0.1252979409864962,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
254,320.6256978964359,0.3488937971936759,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
255,319.13694153246627,0.5708507215902368,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
256,317.65461561320905,0.7911807273570161,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
257,316.1786984704256,1.0098957396197779,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
258,314.70916842575826,1.22700759609438,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
259,313.24600379217577,1.4425280477277862,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
260,311.7891828753955,1.656468759333676,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
261,310.3386839752821,1.8688413102240164,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
262,308.89448538722166,2.0796571948358555,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
263,307.4565654034745,2.288927823353258,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
264,306.02490231450395,2.4966645223251276,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
265,304.5994744102832,2.7028785352776996,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
266,303.18025998158055,2.907581023323858,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
267,301.7672373212219,3.1107830657666167,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
268,300.3603847253326,3.3124956606989944,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
269,298.9596804945576,3.5127297255993,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
270,297.5651029352609,3.7114960979219562,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
271,296.1766303607041,3.908805535684045,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
272,294.79424109220537,4.10466871804774,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
273,293.41791346027696,4.299096245898188,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
274,292.0476258057444,4.492098642417201,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
275,290.6833564808451,4.68368635365275,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
276,289.3250838503081,4.873869749084809,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
277,287.9727862924151,5.062659122186024,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
278,286.6264422000418,5.250064690979056,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
279,285.2860299816821,5.436096598589834,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
280,283.9515280624527,5.620764913796183,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
281,282.62291488508066,5.804079631573012,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
282,281.3001689108729,5.986050673633126,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
283,279.9832686206679,6.166687888964447,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
284,278.67219251577086,6.34600105436295,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
285,277.3669191188712,6.523999874961676,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
286,276.06742697494326,6.700693984756337,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
287,274.773694652131,6.876092947126359,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
288,273.48570074261613,7.050206255352987,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
289,272.2034238634694,7.223043333132644,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
290,270.92684265748767,7.394613535087143,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
291,269.6559357940132,7.564926147269945,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
292,268.3906819697393,7.7339903876689045,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
293,267.1310599094999,7.90181540670503,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
294,265.8770483670444,8.068410287728051,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
295,264.6286261257967,8.233784047507324,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
296,263.38577199960196,8.397945636720607,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
297,262.1484648334561,8.560903940438354,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
298,260.9166835042234,8.722667778604338,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
299,259.6904069213385,8.883245906512872,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
300,258.4696140274957,9.042647015283528,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
301,257.2542837993242,9.20087973233048,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
302,256.0443952480498,9.357952621830329,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
303,254.8399274201435,9.513874185185093,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
304,253.64085939795697,9.668652861482258,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
305,252.4471703003455,9.822297027952358,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
306,251.25883928327775,9.97481500042111,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
307,250.07584554043342,10.126215033760708,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
308,248.89816830378825,10.276505322335884,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
309,247.72578684418713,10.425694000447479,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
310,246.55868047190503,10.573789142773256,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
311,245.39682853719654,10.72079876480409,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
312,244.2402104308328,10.866730823278465,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
313,243.0888055846284,11.011593216612921,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
314,241.94259347195535,11.155393785329196,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
315,240.80155360824727,11.29814031247943,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
316,239.66566555149183,11.439840524066451,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
317,238.5349089027125,11.580502089462543,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
318,237.40926330643953,11.720132621824447,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
319,236.2887084511708,11.858739678505103,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
320,235.1732240698218,11.996330761463273,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
321,234.06278994016574,12.132913317669011,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
322,232.95738588526316,12.26849473950679,59.56666666666666,27357.971367651535,1094.3188547060615,37.48042077368261
